p_lo,p_hi,theta_lo,theta_hi,threshold,n_label,eff_K,C_pi,C_p,n_accepted
0.5,1.4,25.0,35.0,0.59,239055,0.9344693372273672,0.056560270912889975,0.006364885400836855,192148
0.5,1.4,25.0,35.0,0.6,239055,0.9329377082658556,0.05598760151537034,0.006313098374768476,191665
0.5,1.4,25.0,35.0,0.61,239055,0.931159042375068,0.05549461257900159,0.006261475448425215,191169
0.5,1.4,25.0,35.0,0.62,239055,0.9293035205507276,0.054992966080878905,0.006189319751797788,190651
0.5,1.4,25.0,35.0,0.63,239055,0.9274699575645453,0.054360541590404064,0.006123028689861232,190102
0.5,1.4,25.0,35.0,0.64,239055,0.9255540489352708,0.053755836925287355,0.006046025766832326,189546
0.5,1.4,25.0,35.0,0.65,239055,0.9237259756586279,0.05316969962974217,0.0060419444268088795,189012
0.5,1.4,25.0,35.0,0.66,239055,0.9217277213862615,0.05261108760050783,0.0059541182651333836,188441
0.5,1.4,25.0,35.0,0.67,239055,0.9195098787323163,0.05206116720242677,0.005887864398117587,187844
0.5,1.4,25.0,35.0,0.68,239055,0.9175665215553445,0.05142873357736727,0.005799175513168294,187268
0.5,1.4,25.0,35.0,0.6900000000000001,239055,0.9151400699388995,0.05087225853469676,0.005733975681512483,186607
0.5,1.4,25.0,35.0,0.7000000000000001,239055,0.912472071102718,0.05017286208177377,0.00568123739071957,185875
0.5,1.4,25.0,35.0,0.7100000000000001,239055,0.9097107472043654,0.04940226245382162,0.005650022686515568,185132
0.5,1.4,25.0,35.0,0.72,239055,0.906762773181671,0.04851466327183073,0.005540902825263478,184266
0.5,1.4,25.0,35.0,0.73,239055,0.9034634577484505,0.04765927897691106,0.005442221386075984,183381
0.5,1.4,25.0,35.0,0.74,239055,0.9001641423152301,0.04682931366223137,0.005298717239187493,182497
0.5,1.4,25.0,35.0,0.75,239055,0.8964915266333259,0.04606020246627996,0.0052160502327118505,181555
0.5,1.4,25.0,35.0,0.76,239055,0.8924950180885929,0.04524873591299088,0.005107099533049359,180533
0.5,1.4,25.0,35.0,0.77,239055,0.8883228388385971,0.04464006329076557,0.0050417265545787794,179502
0.5,1.4,25.0,35.0,0.78,239055,0.8839475403356408,0.04388694258060685,0.004977438973122951,178405
0.5,1.4,25.0,35.0,0.79,239055,0.8792648180984745,0.043116684490061716,0.004863050407604863,177255
0.5,1.4,25.0,35.0,0.8,239055,0.8737586394303878,0.04227140347076805,0.0047577903843748935,175922
0.5,1.4,25.0,35.0,0.81,239055,0.8680603209284197,0.041405231729865724,0.004634615825293889,174556
0.5,1.4,25.0,35.0,0.8200000000000001,239055,0.8612585708090185,0.04045846814392572,0.004481167532062031,172946
0.5,1.4,25.0,35.0,0.8300000000000001,239055,0.8537870761258022,0.03943548885183126,0.004357883914384522,171184
0.5,1.4,25.0,35.0,0.8400000000000001,239055,0.8443447757179168,0.03850241304293466,0.004181996711187876,169058
0.5,1.4,25.0,35.0,0.85,239055,0.833502599377467,0.03756433986662948,0.003912860829382464,166630
0.5,1.4,25.0,35.0,0.86,239055,0.8202284817110327,0.036256796940006324,0.0036912997775441856,163628
0.5,1.4,25.0,35.0,0.87,239055,0.8034464396488782,0.03508771929824561,0.003443879145467955,159994
0.5,1.4,25.0,35.0,0.88,239055,0.7817895355156759,0.03383379580317103,0.003165880558790788,155407
0.5,1.4,25.0,35.0,0.89,239055,0.752353712965047,0.03214689265536723,0.0028421659449531446,149182
0.5,1.4,25.0,35.0,0.9,239055,0.7137116475167299,0.030232280586594263,0.002458586631523757,141138
0.5,1.4,25.0,35.0,0.91,239055,0.6588914080555998,0.028287604135463135,0.002092404264812222,129994
0.5,1.4,25.0,35.0,0.92,239055,0.5686515626458204,0.025467579874308508,0.0017240609227745767,111945
0.5,1.4,25.0,35.0,0.93,239055,0.43835879643608056,0.02228453184116761,0.0015540195760077933,86228
0.5,1.4,25.0,35.0,0.9400000000000001,239055,0.24528022222344215,0.01748213304013194,0.0016973360104324067,48311
0.5,1.4,25.0,35.0,0.9500000000000001,239055,0.02090481392629516,0.0020964360587002098,0.0002487562189054726,4020
0.5,1.4,25.0,35.0,0.9600000000000001,239055,0.0,,,0
0.5,1.4,25.0,35.0,0.97,239055,0.0,,,0
0.5,1.4,25.0,35.0,0.98,239055,0.0,,,0
0.5,1.4,25.0,35.0,0.99,239055,0.0,,,0
1.4,2.3,5.0,15.0,0.01,516490,1.0,0.34283916435942613,0.012325298443639941,536701
1.4,2.3,5.0,15.0,0.02,516490,1.0,0.34283916435942613,0.012325298443639941,536701
1.4,2.3,5.0,15.0,0.03,516490,1.0,0.34283916435942613,0.012325298443639941,536701
1.4,2.3,5.0,15.0,0.04,516490,1.0,0.34283916435942613,0.012325298443639941,536701
1.4,2.3,5.0,15.0,0.05,516490,0.9999852688580714,0.33960369839985055,0.012336870726897861,534009
1.4,2.3,5.0,15.0,0.060000000000000005,516490,0.9989423040095222,0.30567569338641243,0.012040318679474396,506465
1.4,2.3,5.0,15.0,0.06999999999999999,516490,0.9974957058721278,0.2869721795168797,0.0115615978611755,492233
1.4,2.3,5.0,15.0,0.08,516490,0.9952595185273572,0.2714772185667549,0.01058112893147261,480100
1.4,2.3,5.0,15.0,0.09,516490,0.9913410347743337,0.25130612789817985,0.008799605460665591,464339
1.4,2.3,5.0,15.0,0.09999999999999999,516490,0.9881532156609716,0.2364035407256302,0.007489371846318885,453042
1.4,2.3,5.0,15.0,0.11,516490,0.9855192874841272,0.22537960803747797,0.00663092709351855,444885
1.4,2.3,5.0,15.0,0.12,516490,0.983103380207827,0.21624160884658927,0.005964768163563344,438240
1.4,2.3,5.0,15.0,0.13,516490,0.9809791495417142,0.20885191679854012,0.005479173596481502,432912
1.4,2.3,5.0,15.0,0.14,516490,0.9791937351399606,0.20240032253884147,0.005130671048823074,428404
1.4,2.3,5.0,15.0,0.15000000000000002,516490,0.977352342398878,0.1972597502220222,0.004862553393897437,424674
1.4,2.3,5.0,15.0,0.16,516490,0.9755963902809818,0.1925097176634689,0.004600615314494075,421248
1.4,2.3,5.0,15.0,0.17,516490,0.9739465023849718,0.18846080197966328,0.004394143691845731,418284
1.4,2.3,5.0,15.0,0.18000000000000002,516490,0.9723349154579765,0.1849192765639008,0.00422474894501571,415646
1.4,2.3,5.0,15.0,0.19,516490,0.9708824248638106,0.18166218427711844,0.004060525545255017,413247
1.4,2.3,5.0,15.0,0.2,516490,0.9695183211212167,0.17859772702878782,0.003955800137212256,411042
1.4,2.3,5.0,15.0,0.21000000000000002,516490,0.9681483249218513,0.1757257419210808,0.0038564717562964176,408923
1.4,2.3,5.0,15.0,0.22,516490,0.9668460919753578,0.17318632811122142,0.0037368987425741114,407022
1.4,2.3,5.0,15.0,0.23,516490,0.9655173429733926,0.17071004344932472,0.003642942292931063,405167
1.4,2.3,5.0,15.0,0.24000000000000002,516490,0.9641915401998132,0.16834262160520652,0.0035723228031206383,403379
1.4,2.3,5.0,15.0,0.25,516490,0.9628598449694623,0.1660133821255225,0.003523274778083488,401615
1.4,2.3,5.0,15.0,0.26,516490,0.9615959129919833,0.1639162845505546,0.0034748870661703494,400013
1.4,2.3,5.0,15.0,0.27,516490,0.9602848413603325,0.16185066229167577,0.0033959564775422613,398415
1.4,2.3,5.0,15.0,0.28,516490,0.958608437408851,0.15918628930557566,0.0032216446041240083,396071
1.4,2.3,5.0,15.0,0.29000000000000004,516490,0.9568023994083973,0.15666670994715454,0.0030597424230112942,393824
1.4,2.3,5.0,15.0,0.3,516490,0.9554471343509606,0.15455706762604932,0.0029810173709925846,392148
1.4,2.3,5.0,15.0,0.31,516490,0.9539740201580946,0.15257320226542298,0.0029166090514746927,390522
1.4,2.3,5.0,15.0,0.32,516490,0.9526717872116011,0.1507115203790573,0.0028685553893369937,389046
1.4,2.3,5.0,15.0,0.33,516490,0.9513076834690072,0.14891429836630768,0.00280199493783235,387581
1.4,2.3,5.0,15.0,0.34,516490,0.9498051069922838,0.1470999865072583,0.002761135847365654,386073
1.4,2.3,5.0,15.0,0.35000000000000003,516490,0.948296638058789,0.1453205698429347,0.002711957835946052,384593
1.4,2.3,5.0,15.0,0.36000000000000004,516490,0.9465789869099073,0.14358941551846846,0.002655040530485974,383045
1.4,2.3,5.0,15.0,0.37,516490,0.9450027547235407,0.1418794912542605,0.002610247580410564,381573
1.4,2.3,5.0,15.0,0.38,516490,0.9434883933332744,0.14003824009624474,0.0025757667444571025,380081
1.4,2.3,5.0,15.0,0.39,516490,0.9419062686901363,0.1382985318415456,0.002527660316261281,378611
1.4,2.3,5.0,15.0,0.4,516490,0.9403005742199124,0.13669831480429548,0.0025157399430048378,377225
1.4,2.3,5.0,15.0,0.41000000000000003,516490,0.9386860410645312,0.13520981488518538,0.002466422596368745,375848
1.4,2.3,5.0,15.0,0.42000000000000004,516490,0.9371893570445794,0.13353127042928742,0.002432817127459856,374463
1.4,2.3,5.0,15.0,0.43,516490,0.9354717058956976,0.13201734243100205,0.0023749849217943736,373055
1.4,2.3,5.0,15.0,0.44,516490,0.9337864632590589,0.1305410543468421,0.002337869176176871,371706
1.4,2.3,5.0,15.0,0.45,516490,0.9321513065049777,0.12905312592046114,0.0022897444828768694,370347
1.4,2.3,5.0,15.0,0.46,516490,0.9304866874670391,0.12749810759888833,0.0022548036532155343,368990
1.4,2.3,5.0,15.0,0.47000000000000003,516490,0.9288279608858719,0.12596757380176105,0.0022141104661600143,367642
1.4,2.3,5.0,15.0,0.48000000000000004,516490,0.9269571058609322,0.12444621309942562,0.0021681608043494288,366209
1.4,2.3,5.0,15.0,0.49,516490,0.9252659707675219,0.12290466907595976,0.002154233232747634,364863
1.4,2.3,5.0,15.0,0.5,516490,0.9234658252238397,0.12144586958471612,0.0021101573676680974,363480
1.4,2.3,5.0,15.0,0.51,516490,0.921627378711143,0.11986697390966718,0.002074299129954426,362050
1.4,2.3,5.0,15.0,0.52,516490,0.9196416207791596,0.11844215996384998,0.0020435381770086704,360649
1.4,2.3,5.0,15.0,0.53,516490,0.9178208516367772,0.1169579205465085,0.0020012915149693264,359268
1.4,2.3,5.0,15.0,0.54,516490,0.9157879540506221,0.1155140867714389,0.0019701377419706406,357843
1.4,2.3,5.0,15.0,0.55,516490,0.913755056464467,0.11405906768016956,0.0019388001324332363,356406
1.4,2.3,5.0,15.0,0.56,516490,0.9117192126499262,0.11263122578721135,0.001895822710998307,354991
1.4,2.3,5.0,15.0,0.5700000000000001,516490,0.9097422934031,0.11107592568069413,0.0018497672234824272,353558
1.4,2.3,5.0,15.0,0.5800000000000001,516490,0.9075561919408869,0.10952825579815512,0.0018008549800457316,352055
1.4,2.3,5.0,15.0,0.59,516490,0.9053877678489881,0.10800722176747535,0.0017827447423292059,350583
1.4,2.3,5.0,15.0,0.6,516490,0.9031545267326032,0.10673823344289811,0.0017527128386215429,349173
1.4,2.3,5.0,15.0,0.61,516490,0.9008328987646465,0.105193691597674,0.0017144615986491424,347631
1.4,2.3,5.0,15.0,0.62,516490,0.8986850982714478,0.10366258602551821,0.0016668496253199369,346162
1.4,2.3,5.0,15.0,0.63,516490,0.8964872118956917,0.10228291911539097,0.001650543170841371,344735
1.4,2.3,5.0,15.0,0.64,516490,0.8941655839277349,0.1008035127015448,0.0016112771921236808,343206
1.4,2.3,5.0,15.0,0.65,516490,0.8917084294540344,0.09935991858378639,0.00157464182752111,341665
1.4,2.3,5.0,15.0,0.66,516490,0.8890892324191186,0.09778761061946903,0.001543936007528526,340040
1.4,2.3,5.0,15.0,0.67,516490,0.8865554760073892,0.0962273727965977,0.0015099223468507334,338428
1.4,2.3,5.0,15.0,0.68,516490,0.8839863648550308,0.09458240163194853,0.0014727934080617624,336775
1.4,2.3,5.0,15.0,0.6900000000000001,516490,0.8812286950859857,0.09284353807519198,0.0014326904135102706,335034
1.4,2.3,5.0,15.0,0.7000000000000001,516490,0.8784091545208401,0.09130613675500221,0.0014040603745961075,333319
1.4,2.3,5.0,15.0,0.7100000000000001,516490,0.8752154429507066,0.08955416003898456,0.0013848576824904508,331442
1.4,2.3,5.0,15.0,0.72,516490,0.8712704431422115,0.08772211253701875,0.0013126589547953072,329103
1.4,2.3,5.0,15.0,0.73,516490,0.8678233559309051,0.08622925391655033,0.0012926648147638825,327231
1.4,2.3,5.0,15.0,0.74,516490,0.8642230648435405,0.08449904184066466,0.001272980527087734,325221
1.4,2.3,5.0,15.0,0.75,516490,0.8606168812994046,0.08276550714989983,0.001249980662427871,323205
1.4,2.3,5.0,15.0,0.76,516490,0.8566159031515805,0.08101598700305328,0.0012210126306281051,321045
1.4,2.3,5.0,15.0,0.77,516490,0.8522171841716826,0.07923921693458538,0.00118909048696236,318731
1.4,2.3,5.0,15.0,0.78,516490,0.8475444659519117,0.07720857124526849,0.0011636621205844873,316243
1.4,2.3,5.0,15.0,0.79,516490,0.8425093616406957,0.07528981875212211,0.0011413232335791322,313671
1.4,2.3,5.0,15.0,0.8,516490,0.8369822371890624,0.07331028183716075,0.0011128765607611303,310906
1.4,2.3,5.0,15.0,0.81,516490,0.8313578872007,0.07108644340638177,0.0010810635327727818,308030
1.4,2.3,5.0,15.0,0.8200000000000001,516490,0.8249910876591332,0.06869634916569939,0.001036687586322285,304817
1.4,2.3,5.0,15.0,0.8300000000000001,516490,0.8178052366263328,0.06616449785361521,0.000999047419901954,301287
1.4,2.3,5.0,15.0,0.8400000000000001,516490,0.8096235603991551,0.0632701688363484,0.000972085341693043,297299
1.4,2.3,5.0,15.0,0.85,516490,0.8001042964848549,0.06023033214060781,0.000946115801841681,292776
1.4,2.3,5.0,15.0,0.86,516490,0.7891796816305606,0.05694036629417605,0.0008898034090593109,287704
1.4,2.3,5.0,15.0,0.87,516490,0.7763488570106978,0.053260518090037005,0.000862182136863431,281843
1.4,2.3,5.0,15.0,0.88,516490,0.7602241490555864,0.049700215079107865,0.0008294558696735655,274879
1.4,2.3,5.0,15.0,0.89,516490,0.7405492358956681,0.04574342075291188,0.000757894104934566,266528
1.4,2.3,5.0,15.0,0.9,516490,0.7150938226429436,0.0407280056912497,0.0006798362141718501,255944
1.4,2.3,5.0,15.0,0.91,516490,0.6798127377238029,0.03460914096363363,0.0006372536848987429,241662
1.4,2.3,5.0,15.0,0.92,516490,0.6283804287940793,0.02700692964968545,0.0005868359161637182,221527
1.4,2.3,5.0,15.0,0.93,516490,0.5579773552886272,0.019065821368636958,0.0005127232268749007,195037
1.4,2.3,5.0,15.0,0.9400000000000001,516490,0.44379922042796915,0.010887051762743695,0.0004683109584764284,153744
1.4,2.3,5.0,15.0,0.9500000000000001,516490,0.10468538700182961,0.0017979548263849872,0.0003901134115417839,35887
1.4,2.3,5.0,15.0,0.9600000000000001,516490,0.0,,,0
1.4,2.3,5.0,15.0,0.97,516490,0.0,,,0
1.4,2.3,5.0,15.0,0.98,516490,0.0,,,0
1.4,2.3,5.0,15.0,0.99,516490,0.0,,,0
1.4,2.3,15.0,25.0,0.01,581782,1.0,0.3503546001766985,0.011711423893953264,604111
1.4,2.3,15.0,25.0,0.02,581782,1.0,0.3503546001766985,0.011711423893953264,604111
1.4,2.3,15.0,25.0,0.03,581782,1.0,0.3503546001766985,0.011711423893953264,604111
1.4,2.3,15.0,25.0,0.04,581782,1.0,0.3503546001766985,0.011711423893953264,604111
1.4,2.3,15.0,25.0,0.05,581782,0.9999788332909999,0.3480430631336175,0.011724252491694353,602000
1.4,2.3,15.0,25.0,0.060000000000000005,581782,0.9987855600711202,0.3124214506628198,0.011727320078497808,570207
1.4,2.3,15.0,25.0,0.06999999999999999,581782,0.9970763483193633,0.2936365868608049,0.011403424819558635,553781
1.4,2.3,15.0,25.0,0.08,581782,0.9944410930488528,0.27612240692270507,0.010458135860979463,538050
1.4,2.3,15.0,25.0,0.09,581782,0.9906205020743375,0.2565743491175957,0.009297810045318669,521198
1.4,2.3,15.0,25.0,0.09999999999999999,581782,0.9878053297773263,0.24371829776200432,0.008502208340354823,510338
1.4,2.3,15.0,25.0,0.11,581782,0.9851198035729405,0.2330929591157854,0.007894679117885765,501477
1.4,2.3,15.0,25.0,0.12,581782,0.9826141943950555,0.22427107201864852,0.007400002832924245,494189
1.4,2.3,15.0,25.0,0.13,581782,0.9805477944289221,0.21705824317672384,0.00700566637792099,488319
1.4,2.3,15.0,25.0,0.14,581782,0.9786295614257895,0.2111033142725514,0.006713991412047954,483468
1.4,2.3,15.0,25.0,0.15000000000000002,581782,0.9768594953856574,0.20597957344677117,0.006422347599652801,479264
1.4,2.3,15.0,25.0,0.16,581782,0.9751926170519007,0.20153550863723607,0.006117307627603378,475536
1.4,2.3,15.0,25.0,0.17,581782,0.9736368639403945,0.1974369487651467,0.005898449247921247,472158
1.4,2.3,15.0,25.0,0.18000000000000002,581782,0.9721737151807637,0.19369279417863908,0.005670722867936112,469076
1.4,2.3,15.0,25.0,0.19,581782,0.9706761705190077,0.1903133966011918,0.005516259238447383,466258
1.4,2.3,15.0,25.0,0.2,581782,0.9693664803996275,0.18715417212078184,0.005303592380426531,463648
1.4,2.3,15.0,25.0,0.21000000000000002,581782,0.9681255820844975,0.18424561028028216,0.005146816518375913,461256
1.4,2.3,15.0,25.0,0.22,581782,0.9668476420286174,0.18152150784495985,0.005006885011591222,458968
1.4,2.3,15.0,25.0,0.23,581782,0.9655670561341123,0.17901613676090464,0.004872709760742508,456830
1.4,2.3,15.0,25.0,0.24000000000000002,581782,0.9641647616628567,0.17661679176815628,0.004767800632041468,454717
1.4,2.3,15.0,25.0,0.25,581782,0.9628656548979765,0.17425024562581828,0.0046521799638163785,452691
1.4,2.3,15.0,25.0,0.26,581782,0.961492464651596,0.17193684445588842,0.004526654003869845,450664
1.4,2.3,15.0,25.0,0.27,581782,0.9601827745322157,0.16980911944218222,0.004451822060805918,448805
1.4,2.3,15.0,25.0,0.28,581782,0.9583809584285835,0.16662180226070591,0.004226423221099812,445767
1.4,2.3,15.0,25.0,0.29000000000000004,581782,0.9564442045550757,0.16354094597690244,0.0040848953711293415,442851
1.4,2.3,15.0,25.0,0.3,581782,0.9549731182795699,0.16139869888475836,0.003996425444664704,440894
1.4,2.3,15.0,25.0,0.31,581782,0.9536052197104394,0.15912426129377702,0.0038639946778941227,438924
1.4,2.3,15.0,25.0,0.32,581782,0.9521235500804335,0.15715473527655138,0.003770295652492216,437101
1.4,2.3,15.0,25.0,0.33,581782,0.9505492760985522,0.15528385511574047,0.0036963778254087494,435291
1.4,2.3,15.0,25.0,0.34,581782,0.9490914190161713,0.1533485019424946,0.0036099584105110916,433523
1.4,2.3,15.0,25.0,0.35000000000000003,581782,0.9476944162221658,0.15142017119287746,0.0035340599076419993,431798
1.4,2.3,15.0,25.0,0.36000000000000004,581782,0.9461386631106595,0.14961392027281223,0.0034621948780907473,430074
1.4,2.3,15.0,25.0,0.37,581782,0.944492951485903,0.1478507265301056,0.0033781496517961158,428341
1.4,2.3,15.0,25.0,0.38,581782,0.9429133858267716,0.14603866088694314,0.003283991420836117,426615
1.4,2.3,15.0,25.0,0.39,581782,0.9414158411650156,0.14433783036336964,0.0032163949083550973,425010
1.4,2.3,15.0,25.0,0.4,581782,0.9398997756328846,0.14270579433839323,0.003162143078118395,423447
1.4,2.3,15.0,25.0,0.41000000000000003,581782,0.9383466683600034,0.14090887069424932,0.003077594260215574,421758
1.4,2.3,15.0,25.0,0.42000000000000004,581782,0.9368729362458725,0.1391677890202218,0.0030273460742080587,420170
1.4,2.3,15.0,25.0,0.43,581782,0.9352960164253662,0.13738930548878842,0.002969932716568545,418528
1.4,2.3,15.0,25.0,0.44,581782,0.9336661798323597,0.13568874301949643,0.0028929257650301405,416879
1.4,2.3,15.0,25.0,0.45,581782,0.9320469265938532,0.13401248331419946,0.0028175662007648367,415252
1.4,2.3,15.0,25.0,0.46,581782,0.9304144441622216,0.13243036538129424,0.0027725203829800605,413703
1.4,2.3,15.0,25.0,0.47000000000000003,581782,0.9286734823469647,0.1307597438297746,0.0027253444903387386,412058
1.4,2.3,15.0,25.0,0.48000000000000004,581782,0.9269669164338329,0.1290786876606492,0.002663054203995312,410431
1.4,2.3,15.0,25.0,0.49,581782,0.9251994962323258,0.1275141159768156,0.0026220141569197205,408846
1.4,2.3,15.0,25.0,0.5,581782,0.9233024299381932,0.12576503450953866,0.002566842292718274,407115
1.4,2.3,15.0,25.0,0.51,581782,0.9214000719668106,0.12411907624360528,0.0025157232704402514,405450
1.4,2.3,15.0,25.0,0.52,581782,0.9194712556091779,0.12246979920003233,0.0024643169384019835,403763
1.4,2.3,15.0,25.0,0.53,581782,0.9175980018626704,0.12078306304205084,0.0024148762344842335,402091
1.4,2.3,15.0,25.0,0.54,581782,0.915505143510287,0.1190407690956354,0.0023706686584613387,400309
1.4,2.3,15.0,25.0,0.55,581782,0.913502243671154,0.11731395102097165,0.0022982507200851056,398564
1.4,2.3,15.0,25.0,0.56,581782,0.9112665100330201,0.11571917860975747,0.0022254314136152045,396777
1.4,2.3,15.0,25.0,0.5700000000000001,581782,0.9091577766488866,0.11401896147628268,0.0021543213001873323,395020
1.4,2.3,15.0,25.0,0.5800000000000001,581782,0.9069458555583778,0.1122443165631588,0.0021006853931155502,393205
1.4,2.3,15.0,25.0,0.59,581782,0.9047392261451189,0.11050646411570376,0.0020515519492298375,391411
1.4,2.3,15.0,25.0,0.6,581782,0.9023685547371095,0.10887332775919732,0.002012361650136553,389592
1.4,2.3,15.0,25.0,0.61,581782,0.8999052789772246,0.10709007043603133,0.0019655132388408116,387685
1.4,2.3,15.0,25.0,0.62,581782,0.8973890864448395,0.10536380781557048,0.0019284753380663924,385797
1.4,2.3,15.0,25.0,0.63,581782,0.8948014562695792,0.10360712572326727,0.001878171530983318,383884
1.4,2.3,15.0,25.0,0.64,581782,0.8922323469646939,0.10189596810491076,0.0018220467658669906,381988
1.4,2.3,15.0,25.0,0.65,581782,0.8897002794005588,0.10018383582684645,0.0017652598957154958,380114
1.4,2.3,15.0,25.0,0.66,581782,0.8870332740665481,0.09849307848683998,0.0017345916173744735,378187
1.4,2.3,15.0,25.0,0.67,581782,0.8843424561849124,0.09678317218568101,0.0016957035973899986,376245
1.4,2.3,15.0,25.0,0.68,581782,0.8815643256286513,0.09499350829254513,0.0016326945070919332,374228
1.4,2.3,15.0,25.0,0.6900000000000001,581782,0.8783972567945136,0.0932475357315511,0.001566850496124531,372084
1.4,2.3,15.0,25.0,0.7000000000000001,581782,0.8753439590212514,0.09142639009801472,0.0015432932959987891,369988
1.4,2.3,15.0,25.0,0.7100000000000001,581782,0.8721133900601135,0.08957400558491024,0.0014871808814333487,367810
1.4,2.3,15.0,25.0,0.72,581782,0.8680626111252222,0.08744085913835832,0.001347731045477705,365058
1.4,2.3,15.0,25.0,0.73,581782,0.8644272288544577,0.08545771621958285,0.0013151944943807833,362684
1.4,2.3,15.0,25.0,0.74,581782,0.8605907628481924,0.0836760910965619,0.0012794147440754217,360321
1.4,2.3,15.0,25.0,0.75,581782,0.856767526035052,0.08165939236155423,0.00125743633879247,357871
1.4,2.3,15.0,25.0,0.76,581782,0.8524733299466599,0.07965082067424974,0.0012160929635509914,355236
1.4,2.3,15.0,25.0,0.77,581782,0.8480733003132673,0.07754492396597175,0.001177188080616109,352535
1.4,2.3,15.0,25.0,0.78,581782,0.8432261239522479,0.07523228079135062,0.0011384797576582787,349589
1.4,2.3,15.0,25.0,0.79,581782,0.837997946829227,0.07301489741563497,0.0011167767571919557,346533
1.4,2.3,15.0,25.0,0.8,581782,0.8322855812378291,0.07071196454948302,0.0010895689793302356,343255
1.4,2.3,15.0,25.0,0.81,581782,0.8261631106595546,0.06818860041778574,0.001056653088134875,339752
1.4,2.3,15.0,25.0,0.8200000000000001,581782,0.8193103886207772,0.06541717596993979,0.001036142928175644,335861
1.4,2.3,15.0,25.0,0.8300000000000001,581782,0.8115633731267462,0.06246905278601339,0.000986169500521735,331586
1.4,2.3,15.0,25.0,0.8400000000000001,581782,0.8029485225637117,0.05955195805301014,0.0009480789168657122,326977
1.4,2.3,15.0,25.0,0.85,581782,0.7929207941749217,0.056416166043248825,0.0009230941369536028,321744
1.4,2.3,15.0,25.0,0.86,581782,0.7813373126746254,0.05274097834803528,0.0008836356380704438,315741
1.4,2.3,15.0,25.0,0.87,581782,0.7674360765388197,0.04889725412013143,0.0008419552792215152,308805
1.4,2.3,15.0,25.0,0.88,581782,0.7507143764287528,0.04519711271515824,0.0008111001043792758,300826
1.4,2.3,15.0,25.0,0.89,581782,0.7300424392515452,0.04080525900458529,0.0007865685688573803,291138
1.4,2.3,15.0,25.0,0.9,581782,0.7036793031919397,0.03591262361163472,0.0007523753564826094,279116
1.4,2.3,15.0,25.0,0.91,581782,0.667994877656422,0.03015519360786724,0.000733070997736216,263276
1.4,2.3,15.0,25.0,0.92,581782,0.6204306366946067,0.02399503866676656,0.0006753445698590424,242839
1.4,2.3,15.0,25.0,0.93,581782,0.5593805562611125,0.01796215267133023,0.0006436308133654536,217516
1.4,2.3,15.0,25.0,0.9400000000000001,581782,0.4493533570400474,0.010769849082320322,0.00061142323177555,173366
1.4,2.3,15.0,25.0,0.9500000000000001,581782,0.10528585640504615,0.001530586641240528,0.0002489853845579264,40163
1.4,2.3,15.0,25.0,0.9600000000000001,581782,0.0,,,0
1.4,2.3,15.0,25.0,0.97,581782,0.0,,,0
1.4,2.3,15.0,25.0,0.98,581782,0.0,,,0
1.4,2.3,15.0,25.0,0.99,581782,0.0,,,0
1.4,2.3,25.0,35.0,0.01,201478,1.0,0.28518250131528006,0.010461324942726504,210394
1.4,2.3,25.0,35.0,0.02,201478,1.0,0.28518250131528006,0.010461324942726504,210394
1.4,2.3,25.0,35.0,0.03,201478,1.0,0.28518250131528006,0.010461324942726504,210394
1.4,2.3,25.0,35.0,0.04,201478,1.0,0.28518250131528006,0.010461324942726504,210394
1.4,2.3,25.0,35.0,0.05,201478,1.0,0.28380683372204624,0.010467015567185572,209993
1.4,2.3,25.0,35.0,0.060000000000000005,201478,0.9992292737119844,0.26178934355170486,0.010581724796590279,203653
1.4,2.3,25.0,35.0,0.06999999999999999,201478,0.997840577697542,0.24897308596812123,0.010417031496259976,199865
1.4,2.3,25.0,35.0,0.08,201478,0.9956325510345785,0.23656314721839178,0.009778540316691942,195837
1.4,2.3,25.0,35.0,0.09,201478,0.9923135675600611,0.22159827449100752,0.008339659189068921,191015
1.4,2.3,25.0,35.0,0.09999999999999999,201478,0.9894736842105263,0.2115394191560112,0.007529767610283937,187788
1.4,2.3,25.0,35.0,0.11,201478,0.9869948618247466,0.20217883021176522,0.006962138301497915,184857
1.4,2.3,25.0,35.0,0.12,201478,0.9842660741563671,0.19320432555492317,0.006198619598188772,181976
1.4,2.3,25.0,35.0,0.13,201478,0.9818289126510207,0.18598707047912913,0.00579777881640738,179724
1.4,2.3,25.0,35.0,0.14,201478,0.9796833773087071,0.18013887678317209,0.005456803583169891,177943
1.4,2.3,25.0,35.0,0.15000000000000002,201478,0.9774961810859603,0.1751971502560317,0.005267305849601125,176371
1.4,2.3,25.0,35.0,0.16,201478,0.9754825718650187,0.1712199064378543,0.0051117152517591155,175088
1.4,2.3,25.0,35.0,0.17,201478,0.973725871406749,0.16747701057305858,0.005030325677656731,173945
1.4,2.3,25.0,35.0,0.18000000000000002,201478,0.9719344535481184,0.16425556305190192,0.004892973435665497,172901
1.4,2.3,25.0,35.0,0.19,201478,0.9704554922927371,0.16096363265257116,0.004717749441548772,171904
1.4,2.3,25.0,35.0,0.2,201478,0.9687960005554784,0.1583868165806109,0.004612767251106421,171047
1.4,2.3,25.0,35.0,0.21000000000000002,201478,0.9672545479794473,0.15586634833298996,0.004488203778550616,170224
1.4,2.3,25.0,35.0,0.22,201478,0.9657269823635606,0.15354747617366749,0.004379131255901794,169440
